NOM_EVENEMENT,DATE,NOM_LIEU,ARRONDISSEMENT,ADRESSE_EVENEMENT,LONGITUDE,LATITUDE,VILLE
Expositions à la bibliothèque Raymond-Lévesque,2016-09-28T10:00:00,Bibliothèque Raymond-Lévesque,Saint-Hubert,"7025, boulevard Cousineau","-73,402,582","45,491,012",Longueil
Expositions à la bibliothèque Raymond-Lévesque,2016-09-29T10:00:00,Bibliothèque Raymond-Lévesque,Saint-Hubert,"7025, boulevard Cousineau","-73,402,582","45,491,012",Longueil
Expositions à la bibliothèque Raymond-Lévesque,2016-10-04T10:00:00,Bibliothèque Raymond-Lévesque,Saint-Hubert,"7025, boulevard Cousineau","-73,402,582","45,491,012",Longueil
Expositions à la bibliothèque Raymond-Lévesque,2016-10-05T10:00:00,Bibliothèque Raymond-Lévesque,Saint-Hubert,"7025, boulevard Cousineau","-73,402,582","45,491,012",Longueil
Expositions à la bibliothèque Raymond-Lévesque,2016-10-06T10:00:00,Bibliothèque Raymond-Lévesque,Saint-Hubert,"7025, boulevard Cousineau","-73,402,582","45,491,012",Longueil
Expositions à la bibliothèque Raymond-Lévesque,2016-10-18T10:00:00,Bibliothèque Raymond-Lévesque,Saint-Hubert,"7025, boulevard Cousineau","-73,402,582","45,491,012",Longueil
Expositions à la bibliothèque Raymond-Lévesque,2016-10-19T10:00:00,Bibliothèque Raymond-Lévesque,Saint-Hubert,"7025, boulevard Cousineau","-73,402,582","45,491,012",Longueil
Expositions à la bibliothèque Raymond-Lévesque,2016-10-20T10:00:00,Bibliothèque Raymond-Lévesque,Saint-Hubert,"7025, boulevard Cousineau","-73,402,582","45,491,012",Longueil
Expositions à la bibliothèque Raymond-Lévesque,2016-10-25T10:00:00,Bibliothèque Raymond-Lévesque,Saint-Hubert,"7025, boulevard Cousineau","-73,402,582","45,491,012",Longueil
Expositions à la bibliothèque Raymond-Lévesque,2016-10-26T10:00:00,Bibliothèque Raymond-Lévesque,Saint-Hubert,"7025, boulevard Cousineau","-73,402,582","45,491,012",Longueil
Expositions à la bibliothèque Raymond-Lévesque,2016-10-27T10:00:00,Bibliothèque Raymond-Lévesque,Saint-Hubert,"7025, boulevard Cousineau","-73,402,582","45,491,012",Longueil
Expositions à la bibliothèque Raymond-Lévesque,2016-11-01T10:00:00,Bibliothèque Raymond-Lévesque,Saint-Hubert,"7025, boulevard Cousineau","-73,402,582","45,491,012",Longueil
Expositions à la bibliothèque Raymond-Lévesque,2016-11-02T10:00:00,Bibliothèque Raymond-Lévesque,Saint-Hubert,"7025, boulevard Cousineau","-73,402,582","45,491,012",Longueil
Expositions à la bibliothèque Raymond-Lévesque,2016-11-03T10:00:00,Bibliothèque Raymond-Lévesque,Saint-Hubert,"7025, boulevard Cousineau","-73,402,582","45,491,012",Longueil
Expositions à la bibliothèque Raymond-Lévesque,2016-11-15T10:00:00,Bibliothèque Raymond-Lévesque,Saint-Hubert,"7025, boulevard Cousineau","-73,402,582","45,491,012",Longueil
Expositions à la bibliothèque Raymond-Lévesque,2016-11-16T10:00:00,Bibliothèque Raymond-Lévesque,Saint-Hubert,"7025, boulevard Cousineau","-73,402,582","45,491,012",Longueil
Expositions à la bibliothèque Raymond-Lévesque,2016-11-17T10:00:00,Bibliothèque Raymond-Lévesque,Saint-Hubert,"7025, boulevard Cousineau","-73,402,582","45,491,012",Longueil
Expositions à la bibliothèque Raymond-Lévesque,2016-11-22T10:00:00,Bibliothèque Raymond-Lévesque,Saint-Hubert,"7025, boulevard Cousineau","-73,402,582","45,491,012",Longueil
Expositions à la bibliothèque Raymond-Lévesque,2016-11-23T10:00:00,Bibliothèque Raymond-Lévesque,Saint-Hubert,"7025, boulevard Cousineau","-73,402,582","45,491,012",Longueil
Expositions à la bibliothèque Raymond-Lévesque,2016-11-24T10:00:00,Bibliothèque Raymond-Lévesque,Saint-Hubert,"7025, boulevard Cousineau","-73,402,582","45,491,012",Longueil
Expositions à la bibliothèque Raymond-Lévesque,2016-11-29T10:00:00,Bibliothèque Raymond-Lévesque,Saint-Hubert,"7025, boulevard Cousineau","-73,402,582","45,491,012",Longueil
Expositions à la bibliothèque Raymond-Lévesque,2016-11-30T10:00:00,Bibliothèque Raymond-Lévesque,Saint-Hubert,"7025, boulevard Cousineau","-73,402,582","45,491,012",Longueil
Expositions à la bibliothèque Raymond-Lévesque,2016-12-01T10:00:00,Bibliothèque Raymond-Lévesque,Saint-Hubert,"7025, boulevard Cousineau","-73,402,582","45,491,012",Longueil
Expositions à la bibliothèque Raymond-Lévesque,2016-12-06T10:00:00,Bibliothèque Raymond-Lévesque,Saint-Hubert,"7025, boulevard Cousineau","-73,402,582","45,491,012",Longueil
Les rendez-vous biblio,2016-10-06T19:00:00,Bibliothèque Georges-Dor,Vieux-Longueuil,"2760, chemin de Chambly","-73,463,044","45,521,354",Longueil
Les rendez-vous biblio,2016-10-27T19:00:00,Bibliothèque Georges-Dor,Vieux-Longueuil,"2760, chemin de Chambly","-73,463,044","45,521,354",Longueil
Les rendez-vous biblio,2016-11-24T18:30:00,Bibliothèque Georges-Dor,Vieux-Longueuil,"2760, chemin de Chambly","-73,463,044","45,521,354",Longueil
Les rendez-vous biblio,2016-09-19T19:00:00,Bibliothèque Raymond-Lévesque,Saint-Hubert,"7025, boulevard Cousineau","-73,402,582","45,491,012",Longueil
Les rendez-vous biblio,2016-11-14T19:00:00,Bibliothèque Raymond-Lévesque,Saint-Hubert,"7025, boulevard Cousineau","-73,402,582","45,491,012",Longueil
Les rendez-vous biblio,2016-11-03T19:00:00,Bibliothèque de Greenfield Park,Greenfield Park,"225, rue Empire","-73,487,853","45,491,538",Longueil
Formations informatiques,2016-09-19T09:30:00,Bibliothèque Raymond-Lévesque,Saint-Hubert,"7025, boulevard Cousineau","-73,402,582","45,491,012",Longueil
Formations informatiques,2016-09-19T13:30:00,Bibliothèque Georges-Dor,Vieux-Longueuil,"2760, chemin de Chambly","-73,463,044","45,521,354",Longueil
Formations informatiques,2016-09-26T09:30:00,Bibliothèque Raymond-Lévesque,Saint-Hubert,"7025, boulevard Cousineau","-73,402,582","45,491,012",Longueil
Formations informatiques,2016-09-26T13:30:00,Bibliothèque Georges-Dor,Vieux-Longueuil,"2760, chemin de Chambly","-73,463,044","45,521,354",Longueil
Formations informatiques,2016-10-03T09:30:00,Bibliothèque Raymond-Lévesque,Saint-Hubert,"7025, boulevard Cousineau","-73,402,582","45,491,012",Longueil
Formations informatiques,2016-10-03T13:30:00,Bibliothèque Georges-Dor,Vieux-Longueuil,"2760, chemin de Chambly","-73,463,044","45,521,354",Longueil
Formations informatiques,2016-10-17T09:30:00,Bibliothèque Raymond-Lévesque,Saint-Hubert,"7025, boulevard Cousineau","-73,402,582","45,491,012",Longueil
Formations informatiques,2016-10-17T13:30:00,Bibliothèque Georges-Dor,Vieux-Longueuil,"2760, chemin de Chambly","-73,463,044","45,521,354",Longueil
Formations informatiques,2016-10-24T09:30:00,Bibliothèque Raymond-Lévesque,Saint-Hubert,"7025, boulevard Cousineau","-73,402,582","45,491,012",Longueil
Formations informatiques,2016-10-24T13:30:00,Bibliothèque Georges-Dor,Vieux-Longueuil,"2760, chemin de Chambly","-73,463,044","45,521,354",Longueil
Formations informatiques,2016-10-31T09:30:00,Bibliothèque Raymond-Lévesque,Saint-Hubert,"7025, boulevard Cousineau","-73,402,582","45,491,012",Longueil
Formations informatiques,2016-10-31T13:30:00,Bibliothèque Georges-Dor,Vieux-Longueuil,"2760, chemin de Chambly","-73,463,044","45,521,354",Longueil
Formations informatiques,2016-11-07T09:30:00,Bibliothèque Raymond-Lévesque,Saint-Hubert,"7025, boulevard Cousineau","-73,402,582","45,491,012",Longueil
Formations informatiques,2016-11-07T13:30:00,Bibliothèque Georges-Dor,Vieux-Longueuil,"2760, chemin de Chambly","-73,463,044","45,521,354",Longueil
Formations informatiques,2016-11-14T09:30:00,Bibliothèque Raymond-Lévesque,Saint-Hubert,"7025, boulevard Cousineau","-73,402,582","45,491,012",Longueil
Formations informatiques,2016-11-14T13:30:00,Bibliothèque Georges-Dor,Vieux-Longueuil,"2760, chemin de Chambly","-73,463,044","45,521,354",Longueil
Formations informatiques,2016-11-21T09:30:00,Bibliothèque Raymond-Lévesque,Saint-Hubert,"7025, boulevard Cousineau","-73,402,582","45,491,012",Longueil
Formations informatiques,2016-11-21T13:30:00,Bibliothèque Georges-Dor,Vieux-Longueuil,"2760, chemin de Chambly","-73,463,044","45,521,354",Longueil
Formations informatiques,2016-11-28T09:30:00,Bibliothèque Raymond-Lévesque,Saint-Hubert,"7025, boulevard Cousineau","-73,402,582","45,491,012",Longueil
Formations informatiques,2016-11-28T13:30:00,Bibliothèque Georges-Dor,Vieux-Longueuil,"2760, chemin de Chambly","-73,463,044","45,521,354",Longueil
Formations informatiques,2016-12-05T09:30:00,Bibliothèque Raymond-Lévesque,Saint-Hubert,"7025, boulevard Cousineau","-73,402,582","45,491,012",Longueil
Formations informatiques,2016-12-05T13:30:00,Bibliothèque Georges-Dor,Vieux-Longueuil,"2760, chemin de Chambly","-73,463,044","45,521,354",Longueil
"Conte animé « 1, 2, 3, Saute-moutons! ? Petits Dinos »",2016-09-16T10:30:00,Bibliothèque Claude-Henri-Grignon,Vieux-Longueuil,"1660, rue Bourassa","-73,493,749","45,523,372",Longueil
Exposition « Les révolutions sidérales »,2016-10-01T12:00:00,Plein sud,Vieux-Longueuil,"150, rue De Gentilly Est","-73,494,640","45,536,703",Longueil
Exposition « Les révolutions sidérales »,2016-10-08T12:00:00,Plein sud,Vieux-Longueuil,"150, rue De Gentilly Est","-73,494,640","45,536,703",Longueil
Exposition « Les révolutions sidérales »,2016-10-15T12:00:00,Plein sud,Vieux-Longueuil,"150, rue De Gentilly Est","-73,494,640","45,536,703",Longueil
Exposition « Les révolutions sidérales »,2016-10-22T12:00:00,Plein sud,Vieux-Longueuil,"150, rue De Gentilly Est","-73,494,640","45,536,703",Longueil
Exposition « Les révolutions sidérales »,2016-10-29T12:00:00,Plein sud,Vieux-Longueuil,"150, rue De Gentilly Est","-73,494,640","45,536,703",Longueil
Exposition « Les révolutions sidérales »,2016-11-05T12:00:00,Plein sud,Vieux-Longueuil,"150, rue De Gentilly Est","-73,494,640","45,536,703",Longueil
Exposition « Les révolutions sidérales »,2016-10-04T11:00:00,Plein sud,Vieux-Longueuil,"150, rue De Gentilly Est","-73,494,640","45,536,703",Longueil
Exposition « Les révolutions sidérales »,2016-10-05T11:00:00,Plein sud,Vieux-Longueuil,"150, rue De Gentilly Est","-73,494,640","45,536,703",Longueil
Exposition « Les révolutions sidérales »,2016-10-06T11:00:00,Plein sud,Vieux-Longueuil,"150, rue De Gentilly Est","-73,494,640","45,536,703",Longueil
Exposition « Les révolutions sidérales »,2016-10-07T11:00:00,Plein sud,Vieux-Longueuil,"150, rue De Gentilly Est","-73,494,640","45,536,703",Longueil
Exposition « Les révolutions sidérales »,2016-10-11T11:00:00,Plein sud,Vieux-Longueuil,"150, rue De Gentilly Est","-73,494,640","45,536,703",Longueil
Exposition « Les révolutions sidérales »,2016-10-12T11:00:00,Plein sud,Vieux-Longueuil,"150, rue De Gentilly Est","-73,494,640","45,536,703",Longueil
Exposition « Les révolutions sidérales »,2016-10-13T11:00:00,Plein sud,Vieux-Longueuil,"150, rue De Gentilly Est","-73,494,640","45,536,703",Longueil
Exposition « Les révolutions sidérales »,2016-10-14T11:00:00,Plein sud,Vieux-Longueuil,"150, rue De Gentilly Est","-73,494,640","45,536,703",Longueil
Exposition « Les révolutions sidérales »,2016-10-18T11:00:00,Plein sud,Vieux-Longueuil,"150, rue De Gentilly Est","-73,494,640","45,536,703",Longueil
Exposition « Les révolutions sidérales »,2016-10-19T11:00:00,Plein sud,Vieux-Longueuil,"150, rue De Gentilly Est","-73,494,640","45,536,703",Longueil
Exposition « Les révolutions sidérales »,2016-10-20T11:00:00,Plein sud,Vieux-Longueuil,"150, rue De Gentilly Est","-73,494,640","45,536,703",Longueil
Exposition « Les révolutions sidérales »,2016-10-21T11:00:00,Plein sud,Vieux-Longueuil,"150, rue De Gentilly Est","-73,494,640","45,536,703",Longueil
Exposition « Les révolutions sidérales »,2016-10-25T11:00:00,Plein sud,Vieux-Longueuil,"150, rue De Gentilly Est","-73,494,640","45,536,703",Longueil
Exposition « Les révolutions sidérales »,2016-10-26T11:00:00,Plein sud,Vieux-Longueuil,"150, rue De Gentilly Est","-73,494,640","45,536,703",Longueil
Exposition « Les révolutions sidérales »,2016-10-27T11:00:00,Plein sud,Vieux-Longueuil,"150, rue De Gentilly Est","-73,494,640","45,536,703",Longueil
Exposition « Les révolutions sidérales »,2016-10-28T11:00:00,Plein sud,Vieux-Longueuil,"150, rue De Gentilly Est","-73,494,640","45,536,703",Longueil
Exposition « Les révolutions sidérales »,2016-11-01T11:00:00,Plein sud,Vieux-Longueuil,"150, rue De Gentilly Est","-73,494,640","45,536,703",Longueil
Exposition « Les révolutions sidérales »,2016-11-02T11:00:00,Plein sud,Vieux-Longueuil,"150, rue De Gentilly Est","-73,494,640","45,536,703",Longueil
Exposition « Les révolutions sidérales »,2016-11-03T11:00:00,Plein sud,Vieux-Longueuil,"150, rue De Gentilly Est","-73,494,640","45,536,703",Longueil
Exposition « Les révolutions sidérales »,2016-11-04T11:00:00,Plein sud,Vieux-Longueuil,"150, rue De Gentilly Est","-73,494,640","45,536,703",Longueil
Exposition « Les révolutions sidérales »,2016-10-05T18:30:00,Plein sud,Vieux-Longueuil,"150, rue De Gentilly Est","-73,494,640","45,536,703",Longueil
Exposition « Les révolutions sidérales »,2016-10-12T18:30:00,Plein sud,Vieux-Longueuil,"150, rue De Gentilly Est","-73,494,640","45,536,703",Longueil
Exposition « Les révolutions sidérales »,2016-10-19T18:30:00,Plein sud,Vieux-Longueuil,"150, rue De Gentilly Est","-73,494,640","45,536,703",Longueil
Exposition « Les révolutions sidérales »,2016-10-26T18:30:00,Plein sud,Vieux-Longueuil,"150, rue De Gentilly Est","-73,494,640","45,536,703",Longueil
Exposition « Les révolutions sidérales »,2016-11-02T18:30:00,Plein sud,Vieux-Longueuil,"150, rue De Gentilly Est","-73,494,640","45,536,703",Longueil
Activités spéciales à la Maison de jeunes Kekpart,2016-09-16T17:00:00,Maison de jeunes Kekpart,Vieux-Longueuil,"1000, boulevard Roland-Therrien","-73,488,040","45,540,195",Longueil
Activités spéciales à la Maison de jeunes Kekpart,2016-10-21T00:00:00,Maison de jeunes Kekpart,Vieux-Longueuil,"1000, boulevard Roland-Therrien","-73,488,040","45,540,195",Longueil
Activités spéciales à la Maison de jeunes Kekpart,2016-11-17T17:00:00,Maison de jeunes Kekpart,Vieux-Longueuil,"1000, boulevard Roland-Therrien","-73,488,040","45,540,195",Longueil
Tournois de jeux vidéo,2016-09-16T16:30:00,Bibliothèque de Greenfield Park,Greenfield Park,"225, rue Empire","-73,487,853","45,491,538",Longueil
Tournois de jeux vidéo,2016-11-18T16:30:00,Bibliothèque de Greenfield Park,Greenfield Park,"225, rue Empire","-73,487,853","45,491,538",Longueil
Tournois de jeux vidéo,2016-09-25T12:30:00,Bibliothèque Jacques-Ferron (secteur enfant),Vieux-Longueuil,"100, rue Saint-Laurent Ouest","-73,505,949","45,538,298",Longueil
Tournois de jeux vidéo,2016-12-04T12:30:00,Bibliothèque Jacques-Ferron (secteur enfant),Vieux-Longueuil,"100, rue Saint-Laurent Ouest","-73,505,949","45,538,298",Longueil
Tournois de jeux vidéo,2016-10-19T15:30:00,Bibliothèque J.-W.-Gendron (École Mgr-A.-M.-Parent),Saint-Hubert,"3875, Grande Allée","-73,466,056","45,489,991",Longueil
Tournois de jeux vidéo,2016-12-11T12:30:00,Bibliothèque Claude-Henri-Grignon,Vieux-Longueuil,"1660, rue Bourassa","-73,493,749","45,523,372",Longueil
Tournois de jeux vidéo,2016-10-22T12:30:00,Bibliothèque Raymond-Lévesque,Saint-Hubert,"7025, boulevard Cousineau","-73,402,582","45,491,012",Longueil
Tournois de jeux vidéo,2016-11-12T12:30:00,Bibliothèque Raymond-Lévesque,Saint-Hubert,"7025, boulevard Cousineau","-73,402,582","45,491,012",Longueil
Tournois de jeux vidéo,2016-11-22T16:30:00,Bibliothèque Georges-Dor,Vieux-Longueuil,"2760, chemin de Chambly","-73,463,044","45,521,354",Longueil
Le chat ne sachant pas chasser,2016-09-17T13:30:00,Bibliothèque de Greenfield Park,Greenfield Park,"225, rue Empire","-73,487,853","45,491,538",Longueil
Randonnée ornithologique,2016-09-17T13:00:00,Parc Michel-Chartrand,Vieux-Longueuil,"1895, rue Adoncour","-73,472,056","45,543,584",Longueil
Randonnée ornithologique,2016-09-17T13:00:00,Parc Michel-Chartrand,Vieux-Longueuil,"1895, rue Adoncour","-73,472,056","45,543,584",Longueil
Sortie : iSaute,2016-09-17T09:00:00,Maison des jeunes La Porte Ouverte (rue Mance),Saint-Hubert,"3527, rue Mance","-73,473,440","45,492,260",Longueil
Les samedis de l'heure du conte,2016-09-17T10:00:00,Bibliothèque Georges-Dor,Vieux-Longueuil,"2760, chemin de Chambly","-73,463,044","45,521,354",Longueil
Les samedis de l'heure du conte,2016-10-15T10:00:00,Bibliothèque Georges-Dor,Vieux-Longueuil,"2760, chemin de Chambly","-73,463,044","45,521,354",Longueil
Les samedis de l'heure du conte,2016-11-19T10:00:00,Bibliothèque Georges-Dor,Vieux-Longueuil,"2760, chemin de Chambly","-73,463,044","45,521,354",Longueil
Les Cuistots du Marché,2016-09-17T10:30:00,Marché public de Longueuil,Ville de Longueuil,"4200, chemin de la Savane","-73,431,338","45,513,249",Longueil
Les Cuistots du Marché,2016-11-19T10:30:00,Marché public de Longueuil,Ville de Longueuil,"4200, chemin de la Savane","-73,431,338","45,513,249",Longueil
Atelier « Entraînement Trekfit en groupe »,2016-09-17T09:00:00,Parc de la Cité,Saint-Hubert,"6201, boulevard Davis","-73,410,559","45,487,945",Longueil
Atelier « Entraînement Trekfit en groupe »,2016-10-15T09:00:00,Parc de la Cité,Saint-Hubert,"6201, boulevard Davis","-73,410,559","45,487,945",Longueil
Atelier « Entraînement Trekfit en groupe »,2016-11-19T09:00:00,Parc de la Cité,Saint-Hubert,"6201, boulevard Davis","-73,410,559","45,487,945",Longueil
Atelier « Entraînement Trekfit en groupe »,2016-09-17T10:10:00,Parc de la Cité,Saint-Hubert,"6201, boulevard Davis","-73,410,559","45,487,945",Longueil
Samedis Arts-Jeux,2016-10-29T15:00:00,Plein sud,Vieux-Longueuil,"150, rue De Gentilly Est","-73,494,640","45,536,703",Longueil
Samedis Arts-Jeux,2016-11-05T15:00:00,Plein sud,Vieux-Longueuil,"150, rue De Gentilly Est","-73,494,640","45,536,703",Longueil
Samedis Arts-Jeux,2016-11-12T15:00:00,Plein sud,Vieux-Longueuil,"150, rue De Gentilly Est","-73,494,640","45,536,703",Longueil
Samedis Arts-Jeux,2016-11-19T15:00:00,Plein sud,Vieux-Longueuil,"150, rue De Gentilly Est","-73,494,640","45,536,703",Longueil
Samedis Arts-Jeux,2016-11-26T15:00:00,Plein sud,Vieux-Longueuil,"150, rue De Gentilly Est","-73,494,640","45,536,703",Longueil
Samedis Arts-Jeux,2016-12-03T15:00:00,Plein sud,Vieux-Longueuil,"150, rue De Gentilly Est","-73,494,640","45,536,703",Longueil
Samedis Arts-Jeux,2016-12-10T15:00:00,Plein sud,Vieux-Longueuil,"150, rue De Gentilly Est","-73,494,640","45,536,703",Longueil
Samedis Arts-Jeux,2016-12-17T15:00:00,Plein sud,Vieux-Longueuil,"150, rue De Gentilly Est","-73,494,640","45,536,703",Longueil
Exposition Desjardins « Scènes insolites/Planches anatomiques du Dr »,2016-09-15T09:00:00,Zocalo,Vieux-Longueuil,"80, rue Saint-Jean","-73,512,450","45,537,494",Longueil
Exposition Desjardins « Scènes insolites/Planches anatomiques du Dr »,2016-09-16T09:00:00,Zocalo,Vieux-Longueuil,"80, rue Saint-Jean","-73,512,450","45,537,494",Longueil
Exposition Desjardins « Scènes insolites/Planches anatomiques du Dr »,2016-09-19T09:00:00,Zocalo,Vieux-Longueuil,"80, rue Saint-Jean","-73,512,450","45,537,494",Longueil
Exposition Desjardins « Scènes insolites/Planches anatomiques du Dr »,2016-09-20T09:00:00,Zocalo,Vieux-Longueuil,"80, rue Saint-Jean","-73,512,450","45,537,494",Longueil
Exposition Desjardins « Scènes insolites/Planches anatomiques du Dr »,2016-09-21T09:00:00,Zocalo,Vieux-Longueuil,"80, rue Saint-Jean","-73,512,450","45,537,494",Longueil
Exposition Desjardins « Scènes insolites/Planches anatomiques du Dr »,2016-09-22T09:00:00,Zocalo,Vieux-Longueuil,"80, rue Saint-Jean","-73,512,450","45,537,494",Longueil
Exposition Desjardins « Scènes insolites/Planches anatomiques du Dr »,2016-09-23T09:00:00,Zocalo,Vieux-Longueuil,"80, rue Saint-Jean","-73,512,450","45,537,494",Longueil
Exposition Desjardins « Scènes insolites/Planches anatomiques du Dr »,2016-09-26T09:00:00,Zocalo,Vieux-Longueuil,"80, rue Saint-Jean","-73,512,450","45,537,494",Longueil
Exposition Desjardins « Scènes insolites/Planches anatomiques du Dr »,2016-09-27T09:00:00,Zocalo,Vieux-Longueuil,"80, rue Saint-Jean","-73,512,450","45,537,494",Longueil
Exposition Desjardins « Scènes insolites/Planches anatomiques du Dr »,2016-09-28T09:00:00,Zocalo,Vieux-Longueuil,"80, rue Saint-Jean","-73,512,450","45,537,494",Longueil
Exposition Desjardins « Scènes insolites/Planches anatomiques du Dr »,2016-09-29T09:00:00,Zocalo,Vieux-Longueuil,"80, rue Saint-Jean","-73,512,450","45,537,494",Longueil
Exposition Desjardins « Scènes insolites/Planches anatomiques du Dr »,2016-09-30T09:00:00,Zocalo,Vieux-Longueuil,"80, rue Saint-Jean","-73,512,450","45,537,494",Longueil
Exposition Desjardins « Scènes insolites/Planches anatomiques du Dr »,2016-10-03T09:00:00,Zocalo,Vieux-Longueuil,"80, rue Saint-Jean","-73,512,450","45,537,494",Longueil
Exposition Desjardins « Scènes insolites/Planches anatomiques du Dr »,2016-10-04T09:00:00,Zocalo,Vieux-Longueuil,"80, rue Saint-Jean","-73,512,450","45,537,494",Longueil
Exposition Desjardins « Scènes insolites/Planches anatomiques du Dr »,2016-10-05T09:00:00,Zocalo,Vieux-Longueuil,"80, rue Saint-Jean","-73,512,450","45,537,494",Longueil
Exposition Desjardins « Scènes insolites/Planches anatomiques du Dr »,2016-10-06T09:00:00,Zocalo,Vieux-Longueuil,"80, rue Saint-Jean","-73,512,450","45,537,494",Longueil
Exposition Desjardins « Scènes insolites/Planches anatomiques du Dr »,2016-10-07T09:00:00,Zocalo,Vieux-Longueuil,"80, rue Saint-Jean","-73,512,450","45,537,494",Longueil
Exposition Desjardins « Scènes insolites/Planches anatomiques du Dr »,2016-10-10T09:00:00,Zocalo,Vieux-Longueuil,"80, rue Saint-Jean","-73,512,450","45,537,494",Longueil
Exposition Desjardins « Scènes insolites/Planches anatomiques du Dr »,2016-10-11T09:00:00,Zocalo,Vieux-Longueuil,"80, rue Saint-Jean","-73,512,450","45,537,494",Longueil
Exposition Desjardins « Scènes insolites/Planches anatomiques du Dr »,2016-10-12T09:00:00,Zocalo,Vieux-Longueuil,"80, rue Saint-Jean","-73,512,450","45,537,494",Longueil
Exposition Desjardins « Scènes insolites/Planches anatomiques du Dr »,2016-10-13T09:00:00,Zocalo,Vieux-Longueuil,"80, rue Saint-Jean","-73,512,450","45,537,494",Longueil
Exposition Desjardins « Scènes insolites/Planches anatomiques du Dr »,2016-10-14T09:00:00,Zocalo,Vieux-Longueuil,"80, rue Saint-Jean","-73,512,450","45,537,494",Longueil
Exposition Desjardins « Scènes insolites/Planches anatomiques du Dr »,2016-09-15T13:00:00,Zocalo,Vieux-Longueuil,"80, rue Saint-Jean","-73,512,450","45,537,494",Longueil
Exposition Desjardins « Scènes insolites/Planches anatomiques du Dr »,2016-09-16T13:00:00,Zocalo,Vieux-Longueuil,"80, rue Saint-Jean","-73,512,450","45,537,494",Longueil
Exposition Desjardins « Scènes insolites/Planches anatomiques du Dr »,2016-09-19T13:00:00,Zocalo,Vieux-Longueuil,"80, rue Saint-Jean","-73,512,450","45,537,494",Longueil
Exposition Desjardins « Scènes insolites/Planches anatomiques du Dr »,2016-09-20T13:00:00,Zocalo,Vieux-Longueuil,"80, rue Saint-Jean","-73,512,450","45,537,494",Longueil
Exposition Desjardins « Scènes insolites/Planches anatomiques du Dr »,2016-09-21T13:00:00,Zocalo,Vieux-Longueuil,"80, rue Saint-Jean","-73,512,450","45,537,494",Longueil
Exposition Desjardins « Scènes insolites/Planches anatomiques du Dr »,2016-09-22T13:00:00,Zocalo,Vieux-Longueuil,"80, rue Saint-Jean","-73,512,450","45,537,494",Longueil
Exposition Desjardins « Scènes insolites/Planches anatomiques du Dr »,2016-09-23T13:00:00,Zocalo,Vieux-Longueuil,"80, rue Saint-Jean","-73,512,450","45,537,494",Longueil
Exposition Desjardins « Scènes insolites/Planches anatomiques du Dr »,2016-09-26T13:00:00,Zocalo,Vieux-Longueuil,"80, rue Saint-Jean","-73,512,450","45,537,494",Longueil
Exposition Desjardins « Scènes insolites/Planches anatomiques du Dr »,2016-09-27T13:00:00,Zocalo,Vieux-Longueuil,"80, rue Saint-Jean","-73,512,450","45,537,494",Longueil
Exposition Desjardins « Scènes insolites/Planches anatomiques du Dr »,2016-09-28T13:00:00,Zocalo,Vieux-Longueuil,"80, rue Saint-Jean","-73,512,450","45,537,494",Longueil
Exposition Desjardins « Scènes insolites/Planches anatomiques du Dr »,2016-09-29T13:00:00,Zocalo,Vieux-Longueuil,"80, rue Saint-Jean","-73,512,450","45,537,494",Longueil
Exposition Desjardins « Scènes insolites/Planches anatomiques du Dr »,2016-09-30T13:00:00,Zocalo,Vieux-Longueuil,"80, rue Saint-Jean","-73,512,450","45,537,494",Longueil
Exposition Desjardins « Scènes insolites/Planches anatomiques du Dr »,2016-10-03T13:00:00,Zocalo,Vieux-Longueuil,"80, rue Saint-Jean","-73,512,450","45,537,494",Longueil
Exposition Desjardins « Scènes insolites/Planches anatomiques du Dr »,2016-10-04T13:00:00,Zocalo,Vieux-Longueuil,"80, rue Saint-Jean","-73,512,450","45,537,494",Longueil
Exposition Desjardins « Scènes insolites/Planches anatomiques du Dr »,2016-10-05T13:00:00,Zocalo,Vieux-Longueuil,"80, rue Saint-Jean","-73,512,450","45,537,494",Longueil
Exposition Desjardins « Scènes insolites/Planches anatomiques du Dr »,2016-10-06T13:00:00,Zocalo,Vieux-Longueuil,"80, rue Saint-Jean","-73,512,450","45,537,494",Longueil
Exposition Desjardins « Scènes insolites/Planches anatomiques du Dr »,2016-10-07T13:00:00,Zocalo,Vieux-Longueuil,"80, rue Saint-Jean","-73,512,450","45,537,494",Longueil
Exposition Desjardins « Scènes insolites/Planches anatomiques du Dr »,2016-10-10T13:00:00,Zocalo,Vieux-Longueuil,"80, rue Saint-Jean","-73,512,450","45,537,494",Longueil
Exposition Desjardins « Scènes insolites/Planches anatomiques du Dr »,2016-10-11T13:00:00,Zocalo,Vieux-Longueuil,"80, rue Saint-Jean","-73,512,450","45,537,494",Longueil
Exposition Desjardins « Scènes insolites/Planches anatomiques du Dr »,2016-10-12T13:00:00,Zocalo,Vieux-Longueuil,"80, rue Saint-Jean","-73,512,450","45,537,494",Longueil
Exposition Desjardins « Scènes insolites/Planches anatomiques du Dr »,2016-10-13T13:00:00,Zocalo,Vieux-Longueuil,"80, rue Saint-Jean","-73,512,450","45,537,494",Longueil
Exposition Desjardins « Scènes insolites/Planches anatomiques du Dr »,2016-10-14T13:00:00,Zocalo,Vieux-Longueuil,"80, rue Saint-Jean","-73,512,450","45,537,494",Longueil
